Día,Central,Costo unitario previsto $/MWh,Capacidad promedio prevista MW,Costo unitario realizado $/MWh,Capacidad promedio realizada MW
17/01/2006,BBRP1 ,0.0,0.0,0.0,19.751
18/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
19/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
20/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
21/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
22/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
23/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
24/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
25/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
26/01/2006,BBRP1 ,0.0,0.0,0.0,16.348
27/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
28/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
29/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
30/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
31/01/2006,BBRP1 ,0.0,0.0,0.0,0.0
01/01/2006,BCUP1 ,1373.947,45.0,0.0,0.0
02/01/2006,BCUP1 ,1431.088,45.0,0.0,0.0
03/01/2006,BCUP1 ,1442.096,45.0,0.0,0.0
04/01/2006,BCUP1 ,1441.881,45.0,0.0,0.0
05/01/2006,BCUP1 ,1325.33,38.0,0.0,0.0
06/01/2006,BCUP1 ,0.0,45.0,0.0,45.0
07/01/2006,BCUP1 ,0.0,45.0,0.0,45.0
08/01/2006,BCUP1 ,0.0,45.0,0.0,45.0
09/01/2006,BCUP1 ,1435.753,45.0,1104.83,36.224
10/01/2006,BCUP1 ,0.0,45.0,1104.83,45.0
11/01/2006,BCUP1 ,0.0,45.0,0.0,45.0
12/01/2006,BCUP1 ,0.0,38.0,0.0,38.0
13/01/2006,BCUP1 ,1394.436,45.0,0.0,0.0
14/01/2006,BCUP1 ,1404.277,45.0,0.0,0.0
15/01/2006,BCUP1 ,1440.938,45.0,0.0,0.0
16/01/2006,BCUP1 ,1395.225,45.0,0.0,0.0
17/01/2006,BCUP1 ,0.0,45.0,0.0,45.0
18/01/2006,BCUP1 ,1293.719,45.0,0.0,45.0
19/01/2006,BCUP1 ,1300.151,38.0,0.0,38.0
20/01/2006,BCUP1 ,1293.495,45.0,0.0,45.0
21/01/2006,BCUP1 ,1310.541,45.0,0.0,45.0
22/01/2006,BCUP1 ,1351.719,45.0,0.0,45.0
23/01/2006,BCUP1 ,1322.445,45.0,0.0,45.0
24/01/2006,BCUP1 ,1369.709,45.0,0.0,0.0
25/01/2006,BCUP1 ,1369.279,45.0,0.0,0.0
26/01/2006,BCUP1 ,1375.71,38.0,0.0,0.0
27/01/2006,BCUP1 ,1389.612,45.0,0.0,0.0
28/01/2006,BCUP1 ,1371.326,45.0,0.0,0.0
29/01/2006,BCUP1 ,1402.717,45.0,0.0,0.0
30/01/2006,BCUP1 ,1373.279,45.0,0.0,0.0
31/01/2006,BCUP1 ,1364.142,45.0,0.0,0.0
01/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
02/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
03/01/2006,BOQP1 ,0.0,7.0,0.0,0.0
04/01/2006,BOQP1 ,0.0,7.0,0.0,0.0
05/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
06/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
07/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
08/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
09/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
10/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
11/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
12/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
13/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
14/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
15/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
16/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
17/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
18/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
19/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
20/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
21/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
22/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
23/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
24/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
25/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
26/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
27/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
28/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
29/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
30/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
31/01/2006,BOQP1 ,0.0,0.0,0.0,0.0
01/01/2006,BOTP1 ,0.0,8.0,0.0,8.123
02/01/2006,BOTP1 ,0.0,8.0,0.0,7.855
03/01/2006,BOTP1 ,0.0,8.0,0.0,7.8
04/01/2006,BOTP1 ,0.0,8.0,0.0,7.533
05/01/2006,BOTP1 ,0.0,8.0,0.0,7.581
06/01/2006,BOTP1 ,0.0,8.0,0.0,7.746
07/01/2006,BOTP1 ,0.0,8.0,0.0,7.617
08/01/2006,BOTP1 ,0.0,8.0,0.0,7.486
09/01/2006,BOTP1 ,0.0,8.0,0.0,7.528
10/01/2006,BOTP1 ,0.0,8.0,0.0,7.32
11/01/2006,BOTP1 ,0.0,8.0,0.0,7.568
12/01/2006,BOTP1 ,0.0,8.0,0.0,7.471
13/01/2006,BOTP1 ,0.0,8.0,0.0,7.429
14/01/2006,BOTP1 ,0.0,8.0,0.0,7.386
15/01/2006,BOTP1 ,0.0,8.0,0.0,7.228
16/01/2006,BOTP1 ,0.0,8.0,0.0,7.141
17/01/2006,BOTP1 ,0.0,8.0,0.0,7.117
18/01/2006,BOTP1 ,0.0,8.0,0.0,7.276
19/01/2006,BOTP1 ,0.0,8.0,0.0,7.353
20/01/2006,BOTP1 ,0.0,8.0,0.0,7.33
21/01/2006,BOTP1 ,0.0,8.0,0.0,7.171
22/01/2006,BOTP1 ,0.0,8.0,0.0,6.806
23/01/2006,BOTP1 ,0.0,8.0,0.0,6.73
24/01/2006,BOTP1 ,0.0,8.0,0.0,6.768
25/01/2006,BOTP1 ,0.0,8.0,0.0,7.077
26/01/2006,BOTP1 ,0.0,8.0,0.0,7.399
27/01/2006,BOTP1 ,0.0,8.0,0.0,7.325
28/01/2006,BOTP1 ,0.0,8.0,0.0,7.414
29/01/2006,BOTP1 ,0.0,8.0,0.0,7.283
30/01/2006,BOTP1 ,0.0,8.0,0.0,7.112
31/01/2006,BOTP1 ,0.0,8.0,0.0,7.345
01/01/2006,BRTP1 ,0.0,63.983,0.0,51.746
02/01/2006,BRTP1 ,0.0,63.983,0.0,57.697
03/01/2006,BRTP1 ,0.0,63.983,0.0,56.274
04/01/2006,BRTP1 ,0.0,59.363,0.0,60.348
05/01/2006,BRTP1 ,0.0,54.721,0.0,57.605
06/01/2006,BRTP1 ,0.0,65.029,0.0,63.551
07/01/2006,BRTP1 ,0.0,65.029,0.0,58.965
08/01/2006,BRTP1 ,0.0,65.029,0.0,61.18
09/01/2006,BRTP1 ,0.0,65.029,0.0,61.075
10/01/2006,BRTP1 ,0.0,64.5,0.0,64.888
11/01/2006,BRTP1 ,0.0,48.105,0.0,48.137
12/01/2006,BRTP1 ,0.0,71.773,0.0,72.894
13/01/2006,BRTP1 ,0.0,45.655,0.0,44.733
14/01/2006,BRTP1 ,0.0,48.842,0.0,50.087
15/01/2006,BRTP1 ,0.0,69.264,0.0,54.465
16/01/2006,BRTP1 ,0.0,71.177,0.0,54.739
17/01/2006,BRTP1 ,0.0,54.813,0.0,50.698
18/01/2006,BRTP1 ,0.0,49.683,0.0,48.188
19/01/2006,BRTP1 ,0.0,51.558,0.0,45.48
20/01/2006,BRTP1 ,0.0,46.729,0.0,44.045
21/01/2006,BRTP1 ,0.0,45.079,0.0,52.797
22/01/2006,BRTP1 ,0.0,46.729,0.0,59.521
23/01/2006,BRTP1 ,0.0,46.729,0.0,54.056
24/01/2006,BRTP1 ,0.0,55.371,0.0,52.211
25/01/2006,BRTP1 ,0.0,58.171,0.0,58.297
26/01/2006,BRTP1 ,0.0,58.171,0.0,57.896
27/01/2006,BRTP1 ,0.0,58.171,0.0,53.842
28/01/2006,BRTP1 ,0.0,54.958,0.0,52.835
29/01/2006,BRTP1 ,0.0,54.958,0.0,49.535
30/01/2006,BRTP1 ,0.0,54.958,0.0,46.096
31/01/2006,BRTP1 ,0.0,50.35,0.0,47.783
01/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
02/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
03/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
04/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
05/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
06/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
07/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
08/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
09/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
10/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
11/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
12/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
13/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
14/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
15/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
16/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
17/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
18/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
19/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
20/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
21/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
22/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
23/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
24/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
25/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
26/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
27/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
28/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
29/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
30/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
31/01/2006,BTSP1 ,0.0,0.3,0.0,0.183
01/01/2006,CABP1 ,0.0,18.7,0.0,18.7
02/01/2006,CABP1 ,0.0,18.7,0.0,18.7
03/01/2006,CABP1 ,0.0,18.7,0.0,18.7
04/01/2006,CABP1 ,0.0,18.7,0.0,18.7
05/01/2006,CABP1 ,0.0,18.7,0.0,18.7
06/01/2006,CABP1 ,0.0,18.7,0.0,18.7
07/01/2006,CABP1 ,0.0,18.7,0.0,18.7
08/01/2006,CABP1 ,0.0,18.7,0.0,18.7
09/01/2006,CABP1 ,0.0,18.7,0.0,18.7
10/01/2006,CABP1 ,0.0,18.7,0.0,18.7
11/01/2006,CABP1 ,0.0,18.7,0.0,18.7
12/01/2006,CABP1 ,0.0,18.7,0.0,18.7
13/01/2006,CABP1 ,0.0,18.7,0.0,18.7
14/01/2006,CABP1 ,0.0,18.7,0.0,18.7
15/01/2006,CABP1 ,0.0,18.7,0.0,18.7
16/01/2006,CABP1 ,0.0,18.7,0.0,18.7
17/01/2006,CABP1 ,0.0,18.7,0.0,18.7
18/01/2006,CABP1 ,0.0,18.7,0.0,18.7
19/01/2006,CABP1 ,0.0,18.7,0.0,18.7
20/01/2006,CABP1 ,0.0,18.7,0.0,18.7
21/01/2006,CABP1 ,0.0,18.7,0.0,18.7
22/01/2006,CABP1 ,0.0,18.7,0.0,18.7
23/01/2006,CABP1 ,0.0,18.7,0.0,18.7
24/01/2006,CABP1 ,0.0,18.7,0.0,18.7
25/01/2006,CABP1 ,0.0,18.7,0.0,18.7
26/01/2006,CABP1 ,0.0,18.7,0.0,18.7
27/01/2006,CABP1 ,0.0,18.7,0.0,18.7
28/01/2006,CABP1 ,0.0,18.7,0.0,18.7
29/01/2006,CABP1 ,0.0,18.7,0.0,18.7
30/01/2006,CABP1 ,0.0,18.7,0.0,18.7
31/01/2006,CABP1 ,0.0,18.7,0.0,18.7
01/01/2006,CADP1 ,0.0,0.0,0.0,0.0
02/01/2006,CADP1 ,0.0,0.0,0.0,0.0
03/01/2006,CADP1 ,0.0,0.0,0.0,0.0
04/01/2006,CADP1 ,0.0,0.0,0.0,0.0
05/01/2006,CADP1 ,0.0,0.0,0.0,0.0
06/01/2006,CADP1 ,0.0,0.0,0.0,0.0
07/01/2006,CADP1 ,0.0,0.0,0.0,0.0
08/01/2006,CADP1 ,0.0,0.0,0.0,0.0
09/01/2006,CADP1 ,0.0,0.0,0.0,0.0
10/01/2006,CADP1 ,0.0,0.0,0.0,0.0
11/01/2006,CADP1 ,0.0,0.0,0.0,0.0
12/01/2006,CADP1 ,0.0,0.0,0.0,0.0
13/01/2006,CADP1 ,0.0,0.0,0.0,0.0
14/01/2006,CADP1 ,0.0,0.0,0.0,0.0
15/01/2006,CADP1 ,0.0,0.0,0.0,0.0
16/01/2006,CADP1 ,0.0,0.0,0.0,0.0
17/01/2006,CADP1 ,0.0,0.0,0.0,0.0
18/01/2006,CADP1 ,0.0,0.0,0.0,0.0
19/01/2006,CADP1 ,0.0,0.0,0.0,0.0
20/01/2006,CADP1 ,0.0,0.0,0.0,0.0
21/01/2006,CADP1 ,0.0,0.0,0.0,0.0
22/01/2006,CADP1 ,0.0,0.0,0.0,0.0
23/01/2006,CADP1 ,0.0,0.0,0.0,0.0
24/01/2006,CADP1 ,0.0,0.0,0.0,0.0
25/01/2006,CADP1 ,0.0,0.0,0.0,0.0
26/01/2006,CADP1 ,0.0,0.0,0.0,0.0
27/01/2006,CADP1 ,0.0,0.0,0.0,0.0
28/01/2006,CADP1 ,0.0,0.0,0.0,0.0
29/01/2006,CADP1 ,0.0,0.0,0.0,0.0
30/01/2006,CADP1 ,0.0,0.0,0.0,0.0
31/01/2006,CADP1 ,0.0,0.0,0.0,0.0
01/01/2006,CAHCC ,0.0,495.0,0.0,495.0
02/01/2006,CAHCC ,0.0,0.0,0.0,0.0
03/01/2006,CAHCC ,0.0,0.0,0.0,0.0
04/01/2006,CAHCC ,0.0,0.0,0.0,0.0
05/01/2006,CAHCC ,0.0,0.0,0.0,0.0
06/01/2006,CAHCC ,0.0,0.0,0.0,0.0
07/01/2006,CAHCC ,0.0,0.0,0.0,0.0
08/01/2006,CAHCC ,0.0,0.0,0.0,0.0
09/01/2006,CAHCC ,0.0,0.0,0.0,0.0
10/01/2006,CAHCC ,0.0,0.0,0.0,0.0
11/01/2006,CAHCC ,0.0,0.0,0.0,0.0
12/01/2006,CAHCC ,0.0,0.0,0.0,0.0
13/01/2006,CAHCC ,0.0,0.0,0.0,0.0
14/01/2006,CAHCC ,0.0,0.0,0.0,0.0
15/01/2006,CAHCC ,0.0,0.0,0.0,0.0
16/01/2006,CAHCC ,0.0,0.0,0.0,0.0
17/01/2006,CAHCC ,0.0,0.0,0.0,0.0
18/01/2006,CAHCC ,0.0,0.0,0.0,0.0
19/01/2006,CAHCC ,0.0,0.0,0.0,0.0
20/01/2006,CAHCC ,0.0,0.0,0.0,0.0
21/01/2006,CAHCC ,0.0,0.0,0.0,0.0
22/01/2006,CAHCC ,0.0,0.0,0.0,0.0
23/01/2006,CAHCC ,0.0,0.0,0.0,0.0
24/01/2006,CAHCC ,0.0,0.0,0.0,0.0
25/01/2006,CAHCC ,0.0,0.0,0.0,0.0
26/01/2006,CAHCC ,0.0,0.0,0.0,0.0
27/01/2006,CAHCC ,0.0,0.0,0.0,0.0
28/01/2006,CAHCC ,0.0,0.0,0.0,0.0
29/01/2006,CAHCC ,0.0,0.0,0.0,0.0
30/01/2006,CAHCC ,0.0,0.0,0.0,0.0
31/01/2006,CAHCC ,0.0,0.0,0.0,0.0
01/01/2006,CBDP1 ,271.782,965.8,271.444,722.975
02/01/2006,CBDP1 ,274.724,965.8,276.869,612.1
03/01/2006,CBDP1 ,271.601,643.9,271.588,613.21
04/01/2006,CBDP1 ,271.601,643.9,271.607,621.342
05/01/2006,CBDP1 ,271.606,643.9,271.61,607.291
06/01/2006,CBDP1 ,271.606,643.9,271.612,604.502
07/01/2006,CBDP1 ,271.887,837.812,271.615,615.586
08/01/2006,CBDP1 ,296.642,965.8,297.05,601.432
09/01/2006,CBDP1 ,300.104,965.8,302.182,608.974
10/01/2006,CBDP1 ,296.642,965.8,297.093,614.972
11/01/2006,CBDP1 ,297.723,797.762,297.819,785.7
12/01/2006,CBDP1 ,296.643,961.2,296.612,936.93
13/01/2006,CBDP1 ,296.641,961.967,296.901,743.378
14/01/2006,CBDP1 ,296.642,965.8,296.974,580.665
15/01/2006,CBDP1 ,296.642,965.8,296.567,833.036
16/01/2006,CBDP1 ,300.151,965.8,299.882,892.594
17/01/2006,CBDP1 ,296.642,965.8,296.598,908.871
18/01/2006,CBDP1 ,296.642,965.8,296.558,894.622
19/01/2006,CBDP1 ,296.643,961.2,296.578,875.837
20/01/2006,CBDP1 ,264.878,1284.267,264.656,1051.247
21/01/2006,CBDP1 ,264.877,1288.1,264.75,1146.632
22/01/2006,CBDP1 ,264.877,1288.1,264.816,1199.469
23/01/2006,CBDP1 ,267.576,1288.1,267.496,1097.261
24/01/2006,CBDP1 ,264.452,961.967,264.375,907.569
25/01/2006,CBDP1 ,264.975,1081.292,264.697,992.563
26/01/2006,CBDP1 ,264.877,1288.1,264.818,1200.928
27/01/2006,CBDP1 ,264.878,1284.267,264.815,1161.237
28/01/2006,CBDP1 ,264.877,1288.1,264.712,1176.273
29/01/2006,CBDP1 ,264.877,1288.1,264.806,1187.106
30/01/2006,CBDP1 ,267.576,1288.1,267.476,1158.147
31/01/2006,CBDP1 ,264.883,1284.267,264.98,1134.473
01/01/2006,CBNP1 ,0.0,25.9,0.0,23.721
02/01/2006,CBNP1 ,0.0,25.9,0.0,23.812
03/01/2006,CBNP1 ,0.0,25.9,0.0,23.433
04/01/2006,CBNP1 ,0.0,25.9,0.0,23.909
05/01/2006,CBNP1 ,0.0,25.9,0.0,23.313
06/01/2006,CBNP1 ,0.0,25.9,0.0,23.624
07/01/2006,CBNP1 ,0.0,25.9,0.0,23.337
08/01/2006,CBNP1 ,0.0,25.9,0.0,23.055
09/01/2006,CBNP1 ,0.0,25.9,0.0,23.451
10/01/2006,CBNP1 ,0.0,25.9,0.0,23.24
11/01/2006,CBNP1 ,0.0,25.9,0.0,23.137
12/01/2006,CBNP1 ,0.0,25.9,0.0,23.388
13/01/2006,CBNP1 ,0.0,25.9,0.0,23.188
14/01/2006,CBNP1 ,0.0,25.9,0.0,23.267
15/01/2006,CBNP1 ,0.0,25.9,0.0,23.499
16/01/2006,CBNP1 ,0.0,25.9,0.0,23.39
17/01/2006,CBNP1 ,0.0,25.9,0.0,22.434
18/01/2006,CBNP1 ,0.0,25.9,0.0,23.312
19/01/2006,CBNP1 ,0.0,25.9,0.0,25.058
20/01/2006,CBNP1 ,0.0,25.9,0.0,23.937
21/01/2006,CBNP1 ,0.0,25.9,0.0,23.225
22/01/2006,CBNP1 ,0.0,25.9,0.0,23.139
23/01/2006,CBNP1 ,0.0,25.9,0.0,23.25
24/01/2006,CBNP1 ,0.0,25.9,0.0,23.868
25/01/2006,CBNP1 ,0.0,25.9,0.0,22.829
26/01/2006,CBNP1 ,0.0,25.9,0.0,22.924
27/01/2006,CBNP1 ,0.0,25.9,0.0,26.347
28/01/2006,CBNP1 ,0.0,25.9,0.0,23.85
29/01/2006,CBNP1 ,0.0,25.9,0.0,23.611
30/01/2006,CBNP1 ,0.0,25.9,0.0,23.343
31/01/2006,CBNP1 ,0.0,25.9,0.0,23.185
01/01/2006,CCLP1 ,0.0,0.0,0.0,2.234
02/01/2006,CCLP1 ,0.0,0.0,0.0,2.396
03/01/2006,CCLP1 ,0.0,0.0,0.0,1.949
04/01/2006,CCLP1 ,0.0,0.0,0.0,2.193
05/01/2006,CCLP1 ,0.0,0.0,0.0,2.071
06/01/2006,CCLP1 ,0.0,0.0,0.0,2.152
07/01/2006,CCLP1 ,0.0,0.0,0.0,2.03
08/01/2006,CCLP1 ,0.0,0.0,0.0,1.868
09/01/2006,CCLP1 ,0.0,0.0,0.0,1.99
10/01/2006,CCLP1 ,0.0,0.0,0.0,1.949
11/01/2006,CCLP1 ,0.0,0.0,0.0,1.908
12/01/2006,CCLP1 ,0.0,0.0,0.0,1.787
13/01/2006,CCLP1 ,0.0,0.0,0.0,1.828
14/01/2006,CCLP1 ,0.0,0.0,0.0,1.828
15/01/2006,CCLP1 ,0.0,0.0,0.0,1.747
16/01/2006,CCLP1 ,0.0,0.0,0.0,1.787
17/01/2006,CCLP1 ,0.0,0.0,0.0,1.787
18/01/2006,CCLP1 ,0.0,1.9,0.0,1.787
19/01/2006,CCLP1 ,0.0,1.9,0.0,1.665
20/01/2006,CCLP1 ,0.0,1.9,0.0,1.787
21/01/2006,CCLP1 ,0.0,1.9,0.0,1.665
22/01/2006,CCLP1 ,0.0,1.9,0.0,1.625
23/01/2006,CCLP1 ,0.0,1.9,0.0,1.665
24/01/2006,CCLP1 ,0.0,1.9,0.0,1.908
25/01/2006,CCLP1 ,0.0,1.9,0.0,1.868
26/01/2006,CCLP1 ,0.0,1.9,0.0,1.462
27/01/2006,CCLP1 ,0.0,1.9,0.0,1.908
28/01/2006,CCLP1 ,0.0,1.9,0.0,1.706
29/01/2006,CCLP1 ,0.0,1.9,0.0,1.706
30/01/2006,CCLP1 ,0.0,1.9,0.0,1.949
31/01/2006,CCLP1 ,0.0,1.9,0.0,1.58
01/01/2006,CCMP1 ,649.547,489.0,0.0,489.0
02/01/2006,CCMP1 ,647.358,489.0,626.196,489.0
03/01/2006,CCMP1 ,610.762,489.0,599.151,489.0
04/01/2006,CCMP1 ,605.233,489.0,599.151,489.0
05/01/2006,CCMP1 ,630.757,489.0,626.73,498.324
06/01/2006,CCMP1 ,633.239,489.0,626.73,489.0
07/01/2006,CCMP1 ,648.608,489.0,631.608,489.0
08/01/2006,CCMP1 ,648.277,489.0,631.608,489.0
09/01/2006,CCMP1 ,639.097,489.0,631.608,489.0
10/01/2006,CCMP1 ,647.579,489.0,631.608,492.939
11/01/2006,CCMP1 ,624.15,489.0,618.564,489.0
12/01/2006,CCMP1 ,635.325,489.0,631.824,489.0
13/01/2006,CCMP1 ,671.068,489.0,655.047,489.0
14/01/2006,CCMP1 ,649.467,489.0,632.353,489.0
15/01/2006,CCMP1 ,649.1,489.0,632.354,489.0
16/01/2006,CCMP1 ,639.878,489.0,632.353,489.0
17/01/2006,CCMP1 ,646.166,489.0,632.353,489.0
18/01/2006,CCMP1 ,640.731,489.0,632.353,489.0
19/01/2006,CCMP1 ,647.621,489.0,638.398,489.0
20/01/2006,CCMP1 ,614.06,489.0,593.428,489.0
21/01/2006,CCMP1 ,653.822,489.0,631.504,489.0
22/01/2006,CCMP1 ,653.545,489.0,631.504,489.0
23/01/2006,CCMP1 ,650.208,489.0,631.504,489.0
24/01/2006,CCMP1 ,613.46,489.0,602.865,489.0
25/01/2006,CCMP1 ,603.27,489.0,602.865,489.0
26/01/2006,CCMP1 ,604.337,489.0,598.52,489.0
27/01/2006,CCMP1 ,604.566,489.0,598.52,489.0
28/01/2006,CCMP1 ,577.437,489.0,571.792,489.0
29/01/2006,CCMP1 ,579.443,489.0,571.778,489.0
30/01/2006,CCMP1 ,573.459,489.0,571.792,489.0
31/01/2006,CCMP1 ,572.295,489.0,571.792,489.0
01/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
02/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
03/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
04/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
05/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
06/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
07/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
08/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
09/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
10/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
11/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
12/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
13/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
14/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
15/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
16/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
17/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
18/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
19/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
20/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
21/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
22/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
23/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
24/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
25/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
26/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
27/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
28/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
29/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
30/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
31/01/2006,CCMP2 ,0.0,0.0,0.0,0.0
01/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
02/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
03/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
04/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
05/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
06/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
07/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
08/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
09/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
10/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
11/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
12/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
13/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
14/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
15/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
16/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
17/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
18/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
19/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
20/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
21/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
22/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
23/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
24/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
25/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
26/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
27/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
28/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
29/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
30/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
31/01/2006,CCTP1 ,0.0,29.6,0.0,29.6
01/01/2006,CDUP1 ,560.702,449.0,560.509,449.003
02/01/2006,CDUP1 ,561.085,449.0,561.027,449.063
