Dia,Temperatura,MDTP1Prevista,MDPP1Prevista,MDAP1Prevista,VADP1Prevista,NCTP1Prevista,NCMP1Prevista,VLTP1Prevista,MDAP1,MDPP1,VLTP1,NCTP1,NCMP1,MDTP1,VADP1,Capacidad promedio realizada MW,Capacidad promedio prevista MW
2014-11-20,29.41243104485762,29.5,300.0,153.1,105.9,0.0,,300.0,149.06,280.71,302.07099999999997,0.0,,29.5,105.9,867.2409999999999,888.5
2014-11-21,27.97148358705708,29.5,300.0,156.1,105.9,0.0,,300.0,156.1,282.702,294.682,0.0,,29.5,105.9,868.884,891.5
2014-11-22,23.449284825848107,29.5,340.0,156.1,105.9,0.0,,300.0,147.812,283.753,309.367,0.0,,29.5,105.9,876.332,931.5
2014-11-23,18.78202965794145,29.5,340.0,156.1,105.9,0.0,,300.0,156.457,224.127,185.24099999999999,0.0,,29.5,105.9,701.225,931.5
2014-11-24,28.050650987477283,29.5,340.0,156.1,105.9,0.0,,300.0,144.531,300.71299999999997,205.822,0.0,,29.5,85.007,765.5730000000001,931.5
2014-11-25,26.564002991044546,29.5,330.0,156.1,105.9,0.0,,275.0,133.815,265.28700000000003,209.332,0.0,,29.5,106.74,744.674,896.5
2014-11-26,25.901337449850804,29.5,330.0,156.1,86.6,0.0,,275.0,67.02199999999999,284.111,170.472,0.0,,29.5,121.00200000000001,672.107,877.2
2014-11-27,27.88222499639641,29.5,330.0,76.2,105.9,0.0,,287.5,76.2,311.7920000000001,227.801,0.0,,29.5,127.12299999999999,772.4160000000002,829.0999999999999
2014-11-28,25.906430219095093,29.5,330.0,76.2,105.9,0.0,,145.0,68.946,331.559,346.80300000000005,0.0,,29.5,98.241,875.049,686.6
2014-11-29,21.887887473033768,29.5,340.0,76.2,211.7,0.0,,275.0,76.2,301.301,348.901,0.0,,29.5,211.7,967.6020000000001,932.4
2014-11-30,17.638806826689144,29.5,340.0,76.2,211.7,0.0,,275.0,73.469,308.619,312.885,0.0,,29.5,211.7,936.173,932.4
2014-12-01,21.776150364161825,29.5,340.0,76.2,211.7,0.0,,275.0,28.451,294.448,305.286,0.0,,29.5,211.7,869.385,932.4
2014-12-02,21.21781744351521,29.5,277.5,79.9,211.7,29.5,,256.25,79.9,282.432,301.93,29.5,,29.5,211.7,934.962,884.35
2014-12-03,21.79883718525052,29.5,300.0,156.1,173.2,0.0,,300.0,131.143,282.971,302.262,0.0,,29.5,173.2,919.076,958.8
2014-12-04,27.025415737558184,29.5,300.0,156.1,211.7,0.0,,300.0,148.364,283.422,302.15,0.0,,29.5,211.7,975.136,997.3
2014-12-05,21.72616925828748,29.5,300.0,156.1,211.7,0.0,,300.0,154.195,283.217,302.126,0.0,,29.5,211.7,980.738,997.3
2014-12-06,18.851007299450355,29.5,300.0,156.1,211.7,0.0,,300.0,156.1,283.08799999999997,302.0490000000001,0.0,,29.5,211.7,982.4370000000001,997.3
2014-12-07,24.08717676936865,29.5,300.0,156.1,211.7,0.0,,300.0,156.1,282.091,302.07099999999997,0.0,,29.5,211.7,981.462,997.3
2014-12-08,27.826509079067268,29.5,300.0,156.1,211.7,0.0,,300.0,140.731,284.052,302.149,0.0,,29.5,211.7,968.1320000000001,997.3
2014-12-09,27.194321753099352,29.5,277.5,79.9,0.0,0.0,,256.25,104.64200000000001,284.014,302.06,0.0,,29.5,0.0,720.216,643.15
2014-12-10,23.415798478370785,29.5,300.0,156.1,173.2,0.0,,300.0,156.1,284.20599999999996,302.046,0.0,,29.5,173.2,945.0519999999999,958.8
2014-12-11,26.886522141936695,29.5,300.0,156.1,173.2,0.0,,300.0,156.1,291.715,322.449,0.0,,29.5,173.2,972.9639999999999,958.8
2014-12-12,17.7936109531541,29.5,300.0,156.1,211.7,0.0,,300.0,156.1,292.12,339.788,0.0,,29.5,211.7,1029.208,997.3
2014-12-13,26.226444112425327,29.5,300.0,156.1,211.7,0.0,,300.0,156.1,284.587,302.063,0.0,,29.5,211.7,983.95,997.3
2014-12-14,25.479268607171736,29.5,300.0,156.1,211.7,0.0,,300.0,63.483000000000004,284.399,302.051,0.0,,29.5,211.7,891.133,997.3
2014-12-15,17.287300231800412,29.5,300.0,156.1,211.7,0.0,,300.0,76.085,309.498,395.686,0.0,,29.5,211.7,1022.469,997.3
2014-12-16,24.041129936315137,29.5,277.5,156.1,211.7,0.0,,300.0,156.1,325.231,320.022,0.0,,29.5,211.7,1042.553,974.8
2014-12-17,17.335621390630692,29.5,330.0,156.1,173.2,0.0,,450.0,156.1,325.291,305.074,0.0,,29.5,173.2,989.165,1138.8000000000002
2014-12-18,17.385487045538543,29.5,330.0,156.1,173.2,0.0,,300.0,156.1,325.258,304.501,0.0,,29.5,173.2,988.559,988.8
2014-12-19,19.62764729026664,29.5,330.0,156.1,211.7,0.0,,300.0,156.1,323.561,306.332,0.0,,29.5,211.7,1027.193,1027.3
2014-12-20,20.660250647536227,29.5,330.0,156.1,211.7,0.0,,300.0,154.204,324.286,401.625,0.0,,29.5,211.7,1121.315,1027.3
2014-12-21,27.76123396994865,29.5,330.0,156.1,211.7,0.0,,300.0,156.1,323.003,362.459,0.0,,29.5,211.7,1082.762,1027.3
2014-12-22,22.200209459583498,29.5,330.0,156.1,211.7,0.0,,300.0,156.1,295.246,312.914,0.0,,29.5,211.7,1005.46,1027.3
2014-12-23,18.560326600712322,29.5,330.0,156.1,173.2,29.5,,300.0,156.1,311.788,364.985,29.5,,29.5,173.2,1065.073,1018.3
2014-12-24,17.620999849370204,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,300.226,348.92400000000015,29.5,,29.5,173.2,1037.4500000000003,988.3
2014-12-25,25.930784793380305,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,289.825,313.1020000000001,29.5,,29.5,173.2,991.2270000000001,988.3
2014-12-26,17.174101240986058,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,289.186,332.884,29.5,,29.5,173.2,1010.3699999999999,988.3
2014-12-27,26.810278407884717,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,320.341,361.626,29.5,,29.5,173.2,1070.267,988.3
2014-12-28,19.08509082160423,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,317.253,404.31699999999995,29.5,,29.5,173.2,1109.87,988.3
2014-12-29,19.066505159197085,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,313.38,378.048,29.5,,29.5,173.2,1079.728,988.3
2014-12-30,28.24825461110916,29.5,320.0,156.1,173.2,29.5,,320.0,156.1,303.225,381.105,29.5,,29.5,173.2,1072.63,1028.3000000000002
2014-12-31,26.652986540905236,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,314.567,322.497,29.5,,29.5,173.2,1025.364,988.3
2015-01-01,27.315178161721768,29.5,303.33299999999997,156.1,173.2,29.5,,303.33299999999997,156.1,303.33299999999997,336.39599999999996,29.5,,29.5,173.2,1028.029,994.9659999999999
2015-01-02,28.114721661351794,29.5,303.33299999999997,156.1,173.2,29.5,,303.33299999999997,156.1,303.33299999999997,388.11400000000003,29.5,,29.5,173.2,1079.747,994.9659999999999
2015-01-03,28.41072656829937,29.5,303.33299999999997,156.1,173.2,29.5,,316.6670000000001,156.1,303.33299999999997,325.397,29.5,,29.5,173.2,1017.03,1008.3000000000001
2015-01-04,22.084821810278548,29.5,305.0,156.1,173.2,29.5,,308.33299999999997,156.1,305.0,311.07,29.5,,29.5,173.2,1004.3700000000001,1001.6329999999999
2015-01-05,19.426045879198888,29.5,306.6670000000001,156.1,173.2,29.5,,316.6670000000001,156.1,306.6670000000001,392.986,29.5,,29.5,173.2,1087.953,1011.6340000000002
2015-01-06,19.64265894141003,29.5,305.0,156.1,173.2,29.5,,316.6670000000001,156.1,305.0,343.504,29.5,,29.5,173.2,1036.804,1009.9670000000001
2015-01-07,23.719873586867447,29.5,304.1670000000001,156.1,173.2,29.5,,316.6670000000001,156.1,304.1670000000001,396.68800000000016,29.5,,29.5,173.2,1089.1550000000002,1009.1340000000002
2015-01-08,17.403961076081,29.5,303.33299999999997,156.1,173.2,29.5,,303.75,156.1,303.33299999999997,308.83299999999997,29.5,,29.5,173.2,1000.4659999999999,995.3829999999999
2015-01-09,22.69032831314086,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,300.0,364.20300000000003,29.5,,29.5,173.2,1052.5030000000002,988.3
2015-01-10,22.998548454806205,29.5,305.0,156.1,173.2,29.5,,325.0,156.1,305.0,247.18599999999998,29.5,,29.5,173.2,940.4860000000001,1018.3000000000001
2015-01-11,23.03253969711637,29.5,305.0,156.1,173.2,29.5,,325.0,156.1,305.0,134.822,29.5,,29.5,173.2,828.1220000000001,1018.3000000000001
2015-01-12,21.811485036469925,29.5,305.0,156.1,173.2,29.5,,325.0,156.1,305.0,370.155,29.5,,29.5,173.2,1063.455,1018.3000000000001
2015-01-13,24.916488780899023,29.5,415.0,156.1,173.2,29.5,,316.6670000000001,156.1,415.0,403.94800000000004,29.5,,29.5,173.2,1207.248,1119.967
2015-01-14,18.049867023881475,29.5,407.333,156.1,173.2,29.5,,316.6670000000001,156.1,407.333,377.584,29.5,,29.5,173.2,1173.217,1112.3000000000002
2015-01-15,21.51046372860041,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,300.0,312.8540000000001,29.5,,29.5,173.2,1001.1540000000002,988.3
2015-01-16,29.410501798129424,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,300.0,302.04,29.5,,29.5,173.2,990.3400000000001,988.3
2015-01-17,17.05242849461376,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,300.0,344.694,29.5,,29.5,173.2,1032.9940000000001,988.3
2015-01-18,20.60292992557937,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,300.0,354.24,29.5,,29.5,173.2,1042.54,988.3
2015-01-19,28.919251077080997,29.5,305.0,156.1,173.2,29.5,,325.0,156.1,305.0,305.427,29.5,,29.5,173.2,998.7270000000001,1018.3000000000001
2015-01-20,27.973684329622426,29.5,300.0,156.1,173.2,29.5,,300.0,156.1,300.0,302.065,29.5,,29.5,173.2,990.365,988.3
2015-01-21,24.04950587311556,29.5,315.0,156.1,173.2,29.5,,325.0,156.1,315.0,346.335,29.5,,29.5,173.2,1049.635,1028.3000000000002
2015-01-22,21.86252226007094,29.5,315.0,156.1,173.2,29.5,,325.0,156.1,315.0,383.028,29.5,,29.5,173.2,1086.328,1028.3000000000002
2015-01-23,25.729688106646925,29.5,315.0,156.1,173.2,29.5,,325.0,156.1,315.0,344.00800000000015,29.5,,29.5,173.2,1047.3080000000002,1028.3000000000002
2015-01-24,26.221589981724076,29.5,306.25,156.1,173.2,29.5,,310.4170000000001,156.1,306.25,310.44599999999997,29.5,,29.5,173.2,1004.9960000000001,1004.9670000000001
2015-01-25,21.488904656622587,29.5,305.0,156.1,173.2,29.5,,308.33299999999997,156.1,305.0,319.233,29.5,,29.5,173.2,1012.5330000000001,1001.6329999999999
2015-01-26,20.637922109761416,29.5,315.0,156.1,173.2,29.5,,325.0,156.1,315.0,304.535,29.5,,29.5,173.2,1007.835,1028.3000000000002
2015-01-27,19.35650575286033,29.5,315.0,156.1,173.2,29.5,,325.0,156.1,315.0,345.57199999999995,29.5,,29.5,173.2,1048.872,1028.3000000000002
2015-01-28,21.365111614140385,29.5,315.0,156.1,173.2,29.5,,325.0,156.1,315.0,333.601,29.5,,29.5,173.2,1036.901,1028.3000000000002
2015-01-29,20.792771614491226,29.5,318.75,156.1,173.2,29.5,,331.25,156.1,318.75,342.086,29.5,,29.5,173.2,1049.136,1038.3000000000002
2015-01-30,29.748863205534786,29.5,323.75,156.1,173.2,29.5,,343.75,156.1,323.75,351.006,29.5,,29.5,173.2,1063.056,1055.8000000000002
2015-01-31,22.827962640351878,29.5,323.75,156.1,173.2,29.5,,351.25,156.1,323.75,349.745,29.5,,29.5,173.2,1061.795,1063.3000000000002
2015-02-01,27.53229634296648,29.5,323.75,156.1,173.2,29.5,,351.25,156.1,323.75,341.59,29.5,,29.5,173.2,1053.64,1063.3000000000002
2015-02-02,21.09136248816341,29.5,323.75,156.1,173.2,29.5,,351.25,156.1,323.75,366.61300000000006,29.5,,29.5,173.2,1078.663,1063.3000000000002
2015-02-03,23.022656120407948,29.5,323.75,156.1,173.2,29.5,,351.25,156.1,323.75,385.30400000000003,29.5,,29.5,173.2,1097.354,1063.3000000000002
2015-02-04,21.879418351081142,29.5,318.75,156.1,173.2,29.5,,345.833,156.1,318.75,326.165,29.5,,29.5,173.2,1033.2150000000001,1052.883
2015-02-05,19.58616469925259,29.5,318.75,156.1,173.2,29.5,,345.833,156.1,318.75,323.103,29.5,,29.5,173.2,1030.153,1052.883
2015-02-06,25.320649110665002,29.5,323.75,156.1,173.2,29.5,,347.917,156.1,323.75,304.857,29.5,,29.5,173.2,1016.9070000000002,1059.967
2015-02-07,21.169057680442922,29.5,330.0,156.1,173.2,29.5,,350.0,156.1,330.0,318.9840000000001,29.5,,29.5,173.2,1037.284,1068.3000000000002
2015-02-08,26.90699728870784,29.5,330.0,156.1,173.2,29.5,,350.0,156.1,330.0,308.562,29.5,,29.5,173.2,1026.862,1068.3000000000002
2015-02-09,19.39059562739214,29.5,330.0,156.1,173.2,29.5,,350.0,156.1,330.0,328.436,29.5,,29.5,173.2,1046.736,1068.3000000000002
2015-02-10,24.62325351418265,29.5,318.75,156.1,173.2,29.5,,338.75,156.1,318.75,306.4770000000001,29.5,,29.5,173.2,1013.527,1045.8000000000002
2015-02-11,29.96173581888969,29.5,165.0,156.1,173.2,29.5,,351.25,156.1,165.0,471.885,29.5,,29.5,173.2,1025.185,904.5500000000001
2015-02-12,25.092929544435616,29.5,165.0,156.1,173.2,29.5,,448.958,156.1,165.0,438.176,29.5,,29.5,173.2,991.4760000000001,1002.258
2015-02-13,27.43293789331221,29.5,165.0,156.1,173.2,29.5,,448.958,156.1,165.0,475.775,29.5,,29.5,173.2,1029.075,1002.258
2015-02-14,28.78728762362964,29.5,165.0,156.1,173.2,29.5,,478.125,156.1,165.0,398.8,29.5,,29.5,173.2,952.1000000000001,1031.4250000000002
2015-02-15,27.54269339420899,29.5,165.0,156.1,173.2,29.5,,417.708,156.1,165.0,434.661,29.5,,29.5,173.2,987.961,971.008
2015-02-16,30.101381761857773,29.5,165.0,156.1,173.2,29.5,,469.792,156.1,165.0,384.158,29.5,,29.5,173.2,937.4580000000001,1023.092
2015-02-17,28.1001361947905,29.5,330.0,156.1,173.2,29.5,,450.0,156.1,330.0,397.879,29.5,,29.5,173.2,1116.179,1168.3000000000002
2015-02-18,22.69051213002583,29.5,165.0,156.1,173.2,29.5,,450.0,156.1,165.0,351.717,29.5,,29.5,173.2,905.017,1003.3000000000001
2015-02-19,19.7385586037371,29.5,165.0,156.1,173.2,29.5,,454.167,156.1,165.0,347.86300000000006,29.5,,29.5,173.2,901.163,1007.467
2015-02-20,19.581101135540234,29.5,165.0,156.1,173.2,29.5,,454.167,156.1,165.0,436.814,29.5,,29.5,173.2,990.114,1007.467
2015-02-21,24.4313022231462,29.5,165.0,156.1,86.6,29.5,,478.125,156.1,165.0,473.119,29.5,,29.5,86.6,939.8190000000001,944.825
2015-02-22,27.98316486686217,29.5,165.0,156.1,86.6,29.5,,393.75,156.1,165.0,444.909,29.5,,29.5,86.6,911.609,860.45
2015-02-23,25.34572313404471,29.5,165.0,156.1,86.6,29.5,,469.792,156.1,165.0,408.98400000000004,29.5,,29.5,86.6,875.6840000000001,936.492
2015-02-24,32.87029958782395,29.5,160.0,156.1,173.2,29.5,,450.0,156.1,160.0,397.715,29.5,,29.5,173.2,946.0150000000001,998.3000000000001
2015-02-25,27.13065272373365,29.5,160.0,156.1,86.6,29.5,,450.0,156.1,160.0,410.858,29.5,,29.5,86.6,872.5580000000001,911.7
2015-02-26,31.34405797258357,29.5,160.0,156.1,86.6,29.5,,454.167,156.1,160.0,398.83,29.5,,29.5,86.6,860.5300000000001,915.867
2015-02-27,29.379733921510486,29.5,160.0,156.1,86.6,29.5,,454.167,156.1,160.0,272.945,29.5,,29.5,86.6,734.6450000000001,915.867
2015-02-28,31.222548439599905,29.5,160.0,156.1,86.6,29.5,,478.125,156.1,160.0,302.45,29.5,,29.5,86.6,764.15,939.825
2015-03-01,24.240601702996173,29.5,160.0,156.1,86.6,29.5,,393.75,156.1,160.0,302.655,29.5,,29.5,86.6,764.355,855.45
2015-03-02,28.06802101892233,29.5,160.0,79.9,86.6,29.5,,469.792,79.9,160.0,327.464,29.5,,29.5,86.6,712.964,855.2919999999999
2015-03-03,27.65751473440549,29.5,320.0,79.9,173.2,29.5,,329.167,79.9,320.0,407.94599999999997,29.5,,29.5,173.2,1040.046,961.2669999999999
2015-03-04,29.084445840105637,29.5,322.5,79.9,173.2,29.5,,387.5,79.9,322.5,349.033,29.5,,29.5,173.2,983.633,1022.1
2015-03-05,23.146059934304947,29.5,322.5,79.9,173.2,29.5,,338.75,79.9,322.5,379.88699999999994,29.5,,29.5,173.2,1014.4869999999999,973.35
2015-03-06,20.252805001311398,29.5,322.5,79.9,173.2,29.5,,389.583,79.9,322.5,346.874,29.5,,29.5,173.2,981.4739999999999,1024.183
2015-03-07,20.612895132833373,29.5,317.5,79.9,173.2,29.5,,368.75,79.9,317.5,393.599,29.5,,29.5,173.2,1023.1990000000001,998.35
2015-03-08,20.91919841588013,29.5,307.5,79.9,115.46700000000001,29.5,,260.0,79.9,307.5,202.21400000000003,29.5,,29.5,115.46700000000001,764.081,821.867
2015-03-09,22.54369338263659,29.5,300.0,79.9,144.333,29.5,,260.0,79.9,300.0,155.661,29.5,,29.5,144.333,738.8939999999999,843.233
2015-03-10,27.936647143544327,29.5,260.0,79.9,173.2,29.5,,250.0,79.9,260.0,312.801,29.5,,29.5,173.2,884.9010000000001,822.1
2015-03-11,25.200385715055717,29.5,300.0,79.9,173.2,29.5,,387.5,79.9,300.0,367.651,29.5,,29.5,173.2,979.751,999.6
2015-03-12,27.159906755721305,29.5,300.0,79.9,105.2,29.5,,338.75,79.9,300.0,363.81800000000004,29.5,,29.5,105.2,907.9180000000001,882.85
2015-03-13,20.58442837871987,29.5,300.0,79.9,173.2,29.5,,389.583,79.9,300.0,396.395,29.5,,29.5,173.2,1008.4949999999999,1001.683
2015-03-14,28.259672675579118,29.5,300.0,79.9,173.2,29.5,,370.833,79.9,300.0,321.0370000000001,29.5,,29.5,173.2,933.1370000000002,982.933
2015-03-15,27.91144041377429,29.5,300.0,79.9,173.2,29.5,,370.833,79.9,300.0,314.494,29.5,,29.5,173.2,926.594,982.933
2015-03-16,20.750370651266927,29.5,300.0,79.9,173.2,29.5,,370.833,79.9,300.0,312.322,29.5,,29.5,173.2,924.422,982.933
2015-03-17,27.67403651816809,29.5,300.0,79.9,173.2,29.5,,354.167,79.9,300.0,338.532,29.5,,29.5,173.2,950.6320000000001,966.2669999999999
2015-03-18,31.53241704484521,29.5,300.0,79.9,173.2,29.5,,393.75,79.9,300.0,338.096,29.5,,29.5,173.2,950.1959999999999,1005.85
2015-03-19,29.76907582389468,29.5,300.0,79.9,140.5,29.5,,393.75,79.9,300.0,351.585,29.5,,29.5,140.5,930.9849999999999,973.15
2015-03-20,27.337434569541873,29.5,300.0,79.9,173.2,29.5,,389.583,79.9,300.0,356.781,29.5,,29.5,173.2,968.8810000000001,1001.683
2015-03-21,26.61730412478137,29.5,310.0,156.1,173.2,29.5,,330.0,156.1,310.0,220.505,29.5,,29.5,173.2,918.8050000000001,1028.3000000000002
2015-03-22,30.034347079685354,29.5,300.0,156.1,173.2,29.5,,305.0,156.1,300.0,212.463,29.5,,29.5,173.2,900.7629999999999,993.3
2015-03-23,27.764896915427776,29.5,313.33299999999997,156.1,173.2,29.5,,334.167,156.1,313.33299999999997,281.378,29.5,,29.5,173.2,983.011,1035.8
2015-03-24,23.049827934166807,29.5,440.0,156.1,173.2,29.5,,250.0,156.1,440.0,214.368,29.5,,29.5,173.2,1042.6680000000001,1078.3
2015-03-25,27.88760704499899,29.5,440.0,156.1,173.2,29.5,,200.0,156.1,440.0,136.725,29.5,,29.5,173.2,965.0250000000001,1028.3
2015-03-26,29.199093092572518,29.5,330.0,156.1,140.5,29.5,,150.0,156.1,330.0,115.5,29.5,,29.5,140.5,801.1,835.6
2015-03-27,33.64534996176125,29.5,330.0,156.1,173.2,29.5,,0.0,156.1,330.0,0.0,29.5,,29.5,173.2,718.3,718.3
2015-03-28,23.535686317564288,29.5,315.0,156.1,173.2,29.5,,0.0,156.1,315.0,0.0,29.5,,29.5,173.2,703.3,703.3
2015-03-29,25.597546056939073,29.5,150.0,156.1,173.2,29.5,,0.0,156.1,150.0,0.0,29.5,,29.5,173.2,538.3,538.3
2015-03-30,28.63130388113504,29.5,292.5,156.1,173.2,29.5,,0.0,156.1,292.5,0.0,29.5,,29.5,173.2,680.8,680.8
2015-03-31,21.671263344291557,29.5,440.0,156.1,173.2,29.5,,0.0,156.1,440.0,0.0,29.5,,29.5,173.2,828.3,828.3
2015-04-01,26.546078332794213,29.5,440.0,156.1,173.2,29.5,,0.0,156.1,440.0,0.0,29.5,,29.5,173.2,828.3,828.3
2015-04-02,35.90459941131262,29.5,150.0,156.1,140.5,29.5,,0.0,156.1,150.0,0.0,29.5,,29.5,140.5,505.6,505.6
2015-04-03,26.976586596551446,29.5,150.0,156.1,173.2,29.5,,0.0,156.1,150.0,0.0,29.5,,29.5,173.2,538.3,538.3
2015-04-04,24.264780436174412,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,0.0,29.5,,29.5,173.2,388.29999999999995,388.29999999999995
2015-04-05,25.73733993829439,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,0.0,29.5,,29.5,173.2,388.29999999999995,388.29999999999995
2015-04-06,33.005811680164214,29.5,330.0,156.1,173.2,29.5,,0.0,156.1,330.0,0.0,29.5,,29.5,173.2,718.3,718.3
2015-04-07,23.673183548220372,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,0.0,29.5,,29.5,173.2,388.29999999999995,388.29999999999995
2015-04-08,23.889801303915444,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,0.0,29.5,,29.5,173.2,388.29999999999995,388.29999999999995
2015-04-09,23.610705761752186,29.5,0.0,156.1,140.5,29.5,,80.0,156.1,0.0,0.0,29.5,,29.5,140.5,355.6,435.6
2015-04-10,33.606875089750005,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,0.0,29.5,,29.5,173.2,388.29999999999995,388.29999999999995
2015-04-11,27.694684551261002,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,0.0,29.5,,29.5,173.2,388.29999999999995,388.29999999999995
2015-04-12,23.73411033349771,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,39.747,29.5,,29.5,173.2,428.04699999999997,388.29999999999995
2015-04-13,27.376447585586003,29.5,0.0,156.1,173.2,29.5,,0.0,156.1,0.0,260.95599999999996,29.5,,29.5,173.2,649.2559999999999,388.29999999999995
2015-04-14,34.60949379602029,29.5,150.0,156.1,144.3,29.5,,330.0,156.1,150.0,258.66200000000003,29.5,,29.5,144.3,768.0620000000001,839.4
2015-04-15,29.989431000415827,29.5,150.0,156.1,173.2,29.5,,210.0,156.1,150.0,4.0,29.5,,29.5,173.2,542.3,748.3
2015-04-16,34.82663994500101,29.5,150.0,156.1,140.5,29.5,,0.0,156.1,150.0,0.0,29.5,,29.5,140.5,505.6,505.6
2015-04-17,25.981919602688965,29.5,150.0,156.1,196.3,29.5,,0.0,156.1,150.0,0.0,29.5,,29.5,196.3,561.4000000000001,561.4
2015-04-18,31.970806875263637,29.5,150.0,156.1,196.3,29.5,,0.0,156.1,150.0,0.0,29.5,,29.5,196.3,561.4000000000001,561.4
2015-04-19,26.971771185733058,29.5,150.0,156.1,196.3,29.5,,0.0,156.1,150.0,110.439,29.5,,29.5,196.3,671.8389999999999,561.4
2015-04-20,24.68249803189876,29.5,150.0,156.1,196.3,29.5,,0.0,156.1,150.0,256.279,29.5,,29.5,196.3,817.6790000000001,561.4
2015-04-21,26.246406192622565,29.5,150.0,156.1,196.3,29.5,,250.0,156.1,150.0,207.167,29.5,,29.5,196.3,768.567,811.4
2015-04-22,35.44902604219014,29.5,161.25,156.1,211.7,29.5,,187.5,156.1,161.25,210.15,29.5,,29.5,211.7,798.2,775.55
2015-04-23,35.45483305242274,29.5,161.25,156.1,179.0,29.5,,250.0,156.1,161.25,207.817,29.5,,29.5,179.0,763.167,805.35
2015-04-24,35.99609339505349,29.5,157.25,156.1,211.7,29.5,,216.667,156.1,157.25,209.85299999999998,29.5,,29.5,211.7,793.903,800.717
2015-04-25,24.488060620252586,29.5,208.5,156.1,196.3,29.5,,247.917,156.1,208.5,221.454,29.5,,29.5,196.3,841.354,867.817
2015-04-26,32.88343937714233,29.5,208.5,156.1,196.3,29.5,,247.917,156.1,208.5,200.733,29.5,,29.5,196.3,820.633,867.817
2015-04-27,30.855560100976692,29.5,157.25,156.1,196.3,29.5,,216.667,156.1,157.25,221.046,29.5,,29.5,196.3,789.6959999999999,785.317
2015-04-28,27.63841303804206,29.5,168.0,152.4,211.7,0.0,,243.75,152.4,168.0,234.072,0.0,,29.5,211.7,795.672,805.35
2015-04-29,25.84515179975493,29.5,168.0,152.4,211.7,0.0,,262.5,152.4,168.0,222.188,0.0,,29.5,211.7,783.788,824.1
2015-04-30,30.580108105805863,29.5,152.417,152.4,211.7,0.0,,210.938,152.4,152.417,160.106,0.0,,29.5,211.7,706.123,756.955
2015-05-01,24.99061198622548,29.5,138.0,152.4,202.1,0.0,,150.0,152.4,138.0,135.77,0.0,,29.5,202.1,657.77,672.0
2015-05-02,23.28116211779685,29.5,150.0,78.0,211.7,0.0,,140.0,78.0,150.0,154.586,0.0,,29.5,211.7,623.7860000000001,609.2
2015-05-03,31.928737509051928,29.5,150.0,78.0,211.7,0.0,,140.0,78.0,150.0,169.24900000000005,0.0,,29.5,211.7,638.4490000000001,609.2
2015-05-04,33.426028976762574,29.5,168.0,78.0,211.7,0.0,,250.0,78.0,168.0,134.957,0.0,,29.5,211.7,622.1569999999999,737.2
2015-05-05,23.93277762833641,29.5,168.0,152.4,211.7,0.0,,243.75,152.4,168.0,171.58700000000005,0.0,,29.5,211.7,733.1870000000001,805.35
2015-05-06,32.11637535308102,29.5,156.684,152.4,211.7,0.0,,262.5,152.4,156.684,194.707,0.0,,29.5,211.7,744.991,812.784
2015-05-07,23.98364966111053,29.5,0.0,152.4,211.7,0.0,,210.938,152.4,0.0,141.463,0.0,,29.5,211.7,535.063,604.538
2015-05-08,30.49976481443323,29.5,0.0,152.4,202.1,0.0,,150.0,152.4,0.0,135.637,0.0,,29.5,202.1,519.6370000000001,534.0
2015-05-09,24.748634167235114,29.5,0.0,154.2,211.7,0.0,,0.0,154.2,0.0,136.861,0.0,,29.5,211.7,532.261,395.4
2015-05-10,31.496899124301358,29.5,0.0,154.2,211.7,0.0,,0.0,154.2,0.0,153.571,0.0,,29.5,211.7,548.971,395.4
2015-05-11,23.09316481853652,29.5,0.0,154.2,211.7,0.0,,0.0,154.2,0.0,185.34900000000002,0.0,,29.5,211.7,580.749,395.4
2015-05-12,30.88406500304307,29.5,134.0,152.4,211.7,0.0,,150.0,152.4,134.0,137.417,0.0,,29.5,211.7,665.017,677.6
2015-05-13,27.852193252019358,29.5,168.0,152.4,211.7,0.0,,150.0,152.4,168.0,137.44799999999998,0.0,,29.5,211.7,699.048,711.6
2015-05-14,30.77350548471528,29.5,168.0,152.4,211.7,0.0,,0.0,152.4,168.0,137.379,0.0,,29.5,211.7,698.979,561.6
2015-05-15,23.166776079263123,29.5,168.0,152.4,202.1,0.0,,150.0,152.4,168.0,137.935,0.0,,29.5,202.1,689.935,702.0
